what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731371214
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369731371226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1369731379195
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.sync",1369731404786
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731405183
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731405215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731405441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731405832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731406180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731409482
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369731415768
closed,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731415776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1369731422325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1369731430829
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.sync",1369731443593
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731443989
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731444020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731444115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731444385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731453119
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.commit",1369731455065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731455077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731461815
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.commit",1369731463530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731463539
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369731469528
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.sync",1369731476138
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731476593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731476728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731477969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731523972
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.commit",1369731525871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731525885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731526303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731527101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731552041
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.commit",1369731554052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731554058
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369731557629
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.sync",1369731562733
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731563164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731563256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731564635
opened,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1369731610249
activated,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1369731610279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731610974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731611232
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1369731617176
closed,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1369731617177
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731618583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731627901
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.commit",1369731629429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731629444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731629844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731630412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731641986
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.commit",1369731643899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731643914
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1369731648795
closed,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369731648804
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369731650717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1369731654631
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1369731659886
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369731664706
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1369731692667
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369731692675
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1369731695022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1369731697577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1369731700920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369731704094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732228597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732232342
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1369732234015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732234046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732234417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732242119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732242194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732255757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732260237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732378899
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369732379067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732398760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732601262
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.update",1369732608596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732618196
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.replace",1369732620191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732620218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732687158
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1369732688799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732688821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732689219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732696980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732697076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732710569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732715463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732737270
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1369732751007
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1369732751036
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369732751051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732772999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732773905
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1369732773918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732784822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732809129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732812140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732824800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732829653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732911690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732914472
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1369732916223
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369732916315
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1369732916608
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1369732916612
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1369732916612
stopped,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1369732916617
stopped,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1369732916621
stopped,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1369732916621
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1369732916624
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.traditional",1369732916634
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1369732916637
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1369732916638
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1369732916652
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1369732916655
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1369732916657
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1369732916673
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1369732916674
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1369732916674
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1369732916676
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1369732916676
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1369732916676
stopped,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1369732916676
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1369732916676
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1369732916676
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1369732916676
