what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1369718398959
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1369718398960
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1369718398961
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1369718398962
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1369718398963
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1369718398964
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1369718398967
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1369718398969
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1369718398969
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1369718398972
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1369718398974
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1369718398975
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1369718398977
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1369718398981
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1369718398983
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1369718398986
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1369718398987
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1369718398989
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1369718398991
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1369718398992
os,sysinfo,,,"linux",1369718398995
arch,sysinfo,,,"x86",1369718398995
ws,sysinfo,,,"gtk",1369718398995
locale,sysinfo,,,"en_US",1369718398995
processors,sysinfo,,,"2",1369718398995
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1369718398995
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1369718398995
java.specification.name,sysinfo,,,"Java Platform API Specification",1369718398995
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1369718398995
java.specification.version,sysinfo,,,"1.6",1369718398995
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1369718398995
java.version,sysinfo,,,"1.6.0_27",1369718398995
java.vm.info,sysinfo,,,"mixed mode, sharing",1369718398995
java.vm.name,sysinfo,,,"OpenJDK Client VM",1369718398995
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369718398995
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1369718398995
java.vm.specification.version,sysinfo,,,"1.0",1369718398995
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1369718398995
java.vm.version,sysinfo,,,"20.0-b12",1369718398995
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1369718432895
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1369718433637
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1369718433659
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1369718433719
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369718433742
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.sync",1369718448781
started,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1369718449228
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369718449515
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369718449559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369718449757
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Display.rbf'.",1369718477072
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Performance.rbf'.",1369718477073
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Brick Info/Brick Info/Brick Info.rbf'.",1369718477074
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0102.rbf'.",1369718477074
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Brick Program/Brick Program/Brick Program.rbf'.",1369718477075
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0201.rbf'.",1369718477075
error,log,,,"Resource is out of sync with the file system: '/lmssrc/ui/ui/ui.rbf'.",1369718477075
error,log,,,"Resource is out of sync with the file system: '/lmssrc/adk/lmststasm/bytecodes.h'.",1369718477076
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Motors.rbf'.",1369718477076
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Sound.rbf'.",1369718477077
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0105.rbf'.",1369718477077
error,log,,,"Resource is out of sync with the file system: '/lmssrc/adk/lmsasm/bytecodes.h'.",1369718477077
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0104.rbf'.",1369718477078
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Debug.rbf'.",1369718477080
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0109.rbf'.",1369718477080
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/TestPrg2.rbf'.",1369718477081
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/TestPrg1.rbf'.",1369718477082
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/USlevel.rbf'.",1369718477082
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Sleep/Sleep/Sleep.rbf'.",1369718477083
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Volume/Volume/Volume.rbf'.",1369718477083
error,log,,,"Resource is out of sync with the file system: '/lmssrc/WiFi/WiFi/WiFi.rbf'.",1369718477084
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0101.rbf'.",1369718477084
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Motor Control/Motor Control/Motor Control.rbf'.",1369718477085
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0103.rbf'.",1369718477085
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/UnlockDatalog.rbf'.",1369718477086
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Bluetooth/Bluetooth/Bluetooth.rbf'.",1369718477087
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0108.rbf'.",1369718477088
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/SDCard.rbf'.",1369718477089
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Leds.rbf'.",1369718477090
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Change Name.rbf'.",1369718477091
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Port View/Port View/Port View.rbf'.",1369718477091
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Brick Datalog/Brick Datalog/Brick Datalog.rbf'.",1369718477091
error,log,,,"Resource is out of sync with the file system: '/lmssrc/IR Control/IR Control/IR Control.rbf'.",1369718477092
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Brick Datalog/Brick Datalog.raf'.",1369718477092
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Sensors.rbf'.",1369718477093
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Brick Program/Brick Program/template.rbf'.",1369718477093
error,log,,,"Resource is out of sync with the file system: '/lmssrc/adk/lmststasm/bytecodeassembler'.",1369718477093
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0110.rbf'.",1369718477094
error,log,,,"Resource is out of sync with the file system: '/lmssrc/adk/lmsbmp/bitmapconverter'.",1369718477094
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0107.rbf'.",1369718477094
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/TestPrg4.rbf'.",1369718477095
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/NoDebug.rbf'.",1369718477095
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Power.rbf'.",1369718477096
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0106.rbf'.",1369718477096
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Run.rbf'.",1369718477096
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0202.rbf'.",1369718477097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369718477685
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1369718489916
closed,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369718489925
executed,command,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui.sync",1369718762554
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369718762961
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1369718762998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369718763127
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Display.rbf'.",1369718783176
error,log,,,"Resource is out of sync with the file system: '/lmssrc/TEST/TEST/Performance.rbf'.",1369718783176
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Brick Info/Brick Info/Brick Info.rbf'.",1369718783177
error,log,,,"Resource is out of sync with the file system: '/lmssrc/SelfTest/SelfTest/Test0102.rbf'.",1369718783177
error,log,,,"Resource is out of sync with the file system: '/lmssrc/Brick Program/Brick Program/Brick Program.rbf'.",1369718783177
